Customer,Date,Document Number,SFCC Create WO,Item: Name,Item: Display Name,Quantity,Amount (Net)
CUST466 Default SFCC Customer,7/5/2025,SO0112091,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112091,No,S001723,Red Mariner Stripe Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112092,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112092,No,S005255,White Anchor on Sea Glass Essential Bucket Handbag,1,76
CUST466 Default SFCC Customer,7/5/2025,SO0112093,No,S003204CP,Multicolor Lobster Medium Tote with Clasp and Hanging Pocket,1,172
CUST466 Default SFCC Customer,7/5/2025,SO0112093,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112094,No,SFCC Item Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112094,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112094,No,S004968,Cure Sand Dollar and Stripes Medium Tote,1,121.7
CUST466 Default SFCC Customer,7/5/2025,SO0112094,No,S003594,Shoreline Tie Dye Slim Crossbody,1,69.55
CUST466 Default SFCC Customer,7/5/2025,SO0112095,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112095,No,S001565,Octopus Duffel,1,168
CUST466 Default SFCC Customer,7/5/2025,SO0112096,No,S003208,Rose Gold-on-Navy Mariner Stripe Slim Crossbody Bag,1,64.41
CUST466 Default SFCC Customer,7/5/2025,SO0112096,No,S004700,Watercolor Crab Beverage Bucket,1,64.41
CUST466 Default SFCC Customer,7/5/2025,SO0112096,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112096,No,S003593,Shoreline Tie Dye Wristlet,1,25.76
CUST466 Default SFCC Customer,7/5/2025,SO0112096,No,S005369,Coastal Catch Beverage Bucket,1,64.42
CUST466 Default SFCC Customer,7/5/2025,SO0112097,No,S001597,Wharf Tote,1,172
CUST466 Default SFCC Customer,7/5/2025,SO0112097,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112098,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112098,No,S003580,All Purpose Tan Tool Bucket Bag,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112099,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112099,No,ECUS0013,Custom Text | Custom Visualizer | Print Color | Navy,1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112099,Yes,S003301,Custom Boat Name Tote,1,168
CUST466 Default SFCC Customer,7/5/2025,SO0112099,No,ADDS0028,Add | Closure | CV | Large Tote | Clasp |,1,12
CUST466 Default SFCC Customer,7/5/2025,SO0112099,No,HNDL0012,"Sub-Assembly | Spliced Handle | Navy Rope | 1/2"" | 125""|",1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112099,No,ADDS0004,Add | Hanging Pkt | Large | Sail  | Stamp |,1,20
CUST466 Default SFCC Customer,7/5/2025,SO0112100,No,APPL0124,Applique | CV | Zip Code | 7.5x20 | Navy |,1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112100,No,ADDS0004,Add | Hanging Pkt | Large | Sail  | Stamp |,1,25
CUST466 Default SFCC Customer,7/5/2025,SO0112100,No,ADDS0028,Add | Closure | CV | Large Tote | Clasp |,1,15
CUST466 Default SFCC Customer,7/5/2025,SO0112100,Yes,S003307,Custom Zip Code Tote Large,1,210
CUST466 Default SFCC Customer,7/5/2025,SO0112100,No,HNDL0011,"Sub-Assembly | Spliced Handle | Hemp Rope | 1/2"" | 125""|",1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112101,No,S003205,Multicolor Lobster Wristlet,1,24
CUST466 Default SFCC Customer,7/5/2025,SO0112101,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112101,No,S004834,Multicolor Lobster Slim Crossbody,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112101,No,S004700,Watercolor Crab Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112102,No,S002496,Octopus Large Wristlet,1,36
CUST466 Default SFCC Customer,7/5/2025,SO0112102,No,S002593,Tanbark Octopus Slim Crossbody Bag,1,68
CUST466 Default SFCC Customer,7/5/2025,SO0112102,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112103,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112103,No,S004510,Octopus Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112104,No,SFCC Item Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112104,No,S004855,Breton Stripe White Anchor Convertible Bucket Bag,1,101.25
CUST466 Default SFCC Customer,7/5/2025,SO0112105,No,S003204ZP,Multicolor Lobster Medium Tote with Zip Top and Hanging Pocket,1,184
CUST466 Default SFCC Customer,7/5/2025,SO0112105,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112106,No,S005059,New England Patriots Beverage Bucket,2,120
CUST466 Default SFCC Customer,7/5/2025,SO0112106,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112107,No,S004959,Picnic Stripe Pier Tote,1,172
CUST466 Default SFCC Customer,7/5/2025,SO0112107,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112108,No,S004976,Great Blue Heron Wristlet,1,24
CUST466 Default SFCC Customer,7/5/2025,SO0112108,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112108,No,S004960,Blue Heron Medium Tote,1,140
CUST466 Default SFCC Customer,7/5/2025,SO0112109,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112109,No,S004893,Life is Good Garden Golden Tote,1,140
CUST466 Default SFCC Customer,7/5/2025,SO0112109,No,S500094,Four Leaf Clover Medium Tote,1,140
CUST466 Default SFCC Customer,7/5/2025,SO0112110,No,S002592C,Tanbark Octopus Tote Medium,1,152
CUST466 Default SFCC Customer,7/5/2025,SO0112110,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112111,No,S004694,Multicolor Sea Turtle Ogunquit Beach Tote,1,212
CUST466 Default SFCC Customer,7/5/2025,SO0112111,No,S004842,Multicolor Lobster Wine Bag,1,36
CUST466 Default SFCC Customer,7/5/2025,SO0112111,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112112,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112112,No,V000143CP-2410,Tote Medium Vintage with Clasp and Hanging Pocket,1,180
CUST466 Default SFCC Customer,7/5/2025,SO0112113,No,S400043,Wine Bag Anchor Navy,1,36
CUST466 Default SFCC Customer,7/5/2025,SO0112113,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112113,No,S005064,Pittsburgh Steelers Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112113,No,S002262,Navy Anchor Beverage Bucket Bag,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112116,No,S001704,White on Navy Octopus Wristlet,1,30
CUST466 Default SFCC Customer,7/5/2025,SO0112117,Yes,S003306,Custom Date Tote Large,1,188
CUST466 Default SFCC Customer,7/5/2025,SO0112117,No,APPL0134,Applique | CV | Date | 6x21.5 | Navy |,1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112117,No,HNDL0012,"Sub-Assembly | Spliced Handle | Navy Rope | 1/2"" | 125""|",1,0
CUST466 Default SFCC Customer,7/5/2025,SO0112117,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112117,No,ADDS0028,Add | Closure | CV | Large Tote | Clasp |,1,12
CUST466 Default SFCC Customer,7/5/2025,SO0112117,No,ADDS0004,Add | Hanging Pkt | Large | Sail  | Stamp |,1,20
CUST466 Default SFCC Customer,7/5/2025,SO0112118,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112118,No,S003614,Chebeague Large Travel Tote,1,200
CUST466 Default SFCC Customer,7/5/2025,SO0112120,No,S004855,Breton Stripe White Anchor Convertible Bucket Bag,1,101.25
CUST466 Default SFCC Customer,7/5/2025,SO0112120,No,SFCC Item Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112121,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112121,No,S005311,Watercolor Hearts Medium Tote,1,140
CUST466 Default SFCC Customer,7/5/2025,SO0112122,No,SFCC Item Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112122,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112122,No,S005353,Navy Anchor Crossbody Tote,1,123.91
CUST466 Default SFCC Customer,7/5/2025,SO0112122,No,S004980,Tuna Wristlet,1,18.59
CUST466 Default SFCC Customer,7/5/2025,SO0112123,No,S004701,Watercolor Crab Wristlet,1,30
CUST466 Default SFCC Customer,7/5/2025,SO0112124,No,S001992,Chebeague Tote,1,180
CUST466 Default SFCC Customer,7/5/2025,SO0112124,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112125,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112125,No,S002746,Pier Tote Yellow,1,172
CUST466 Default SFCC Customer,7/5/2025,SO0112126,No,V000143CP-2422,Tote Medium Vintage with Clasp and Hanging Pocket,1,180
CUST466 Default SFCC Customer,7/5/2025,SO0112126,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112127,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112127,No,S005255,White Anchor on Sea Glass Essential Bucket Handbag,1,76
CUST466 Default SFCC Customer,7/5/2025,SO0112128,No,S002258,Black on Black Anchor Slim Crossbody Bag,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112128,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112129,No,T003447,Turks Head Oyster Bracelet - Oyster - Medium,1,38
CUST466 Default SFCC Customer,7/5/2025,SO0112130,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112130,No,S001959,Dragonfly Change Purse,2,24
CUST466 Default SFCC Customer,7/5/2025,SO0112130,No,S001960,Heart Change Purse,3,36
CUST466 Default SFCC Customer,7/5/2025,SO0112130,No,S005285,Watercolor Hearts Wristlet,1,24
CUST466 Default SFCC Customer,7/5/2025,SO0112131,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112131,No,V007005-326,Vintage Voyager Small Crossbody,1,76
CUST466 Default SFCC Customer,7/5/2025,SO0112131,No,S000547,White on Navy Anchor Wristlet,1,24
CUST466 Default SFCC Customer,7/5/2025,SO0112132,No,S004541,Multicolor Sea Turtle Wristlet,1,25.1
CUST466 Default SFCC Customer,7/5/2025,SO0112132,No,T004737,Square Knot Bracelet - Navy/Red/White - Medium,1,23.42
CUST466 Default SFCC Customer,7/5/2025,SO0112132,No,S004694,Multicolor Sea Turtle Ogunquit Beach Tote,1,221.69
CUST466 Default SFCC Customer,7/5/2025,SO0112132,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112132,No,T003451,Turks Head Ocean Bracelet - Ocean - Medium,1,31.79
CUST466 Default SFCC Customer,7/5/2025,SO0112133,No,S003194,Wristlet Large Sand Dollar White on Navy,1,36
CUST466 Default SFCC Customer,7/5/2025,SO0112133,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112133,No,S003044,Paw Print Toiletry Bag,1,48
CUST466 Default SFCC Customer,7/5/2025,SO0112134,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112134,No,S005283,Maine Fishing Village Medium Tote,1,140
CUST466 Default SFCC Customer,7/5/2025,SO0112135,No,S002781,Red Lobster Claw Tote,1,156
CUST466 Default SFCC Customer,7/5/2025,SO0112135,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112136,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112136,No,S002592C,Tanbark Octopus Tote Medium,1,152
CUST466 Default SFCC Customer,7/5/2025,SO0112138,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112138,No,S004136,Chebeague Crossbody Bag,1,120
CUST466 Default SFCC Customer,7/5/2025,SO0112139,No,S005278,Great Blue Heron Slim Crossbody,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112139,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112139,No,S004700,Watercolor Crab Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112140,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112140,No,S000199ZP,Navy Anchor Large Tote Hemp Rope with Zip Top and Hanging Pocket,1,188
CUST466 Default SFCC Customer,7/5/2025,SO0112141,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112141,No,S005232,Chebeague Cosmetic Bag,1,52
CUST466 Default SFCC Customer,7/5/2025,SO0112142,No,T004866,"Galleyware - State Tidbit Tray 8""",1,12.69
CUST466 Default SFCC Customer,7/5/2025,SO0112142,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112142,No,S004680,Lupine Sailor Stripe Bucket,1,42.31
CUST466 Default SFCC Customer,7/5/2025,SO0112143,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112143,No,V002800-927,Vintage Ogunquit Beach Tote,1,228
CUST466 Default SFCC Customer,7/5/2025,SO0112144,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112144,No,S004507C,Handbag Breton Stripe White Anchor with Clasp,1,120
CUST466 Default SFCC Customer,7/5/2025,SO0112145,No,S004999,Buffalo Bills Tailgate Tote,1,200
CUST466 Default SFCC Customer,7/5/2025,SO0112145,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112146,No,S005331,Dragonskin Toiletry Bag,1,48
CUST466 Default SFCC Customer,7/5/2025,SO0112146,No,S005330,Dragonskin Belt Bag,1,52
CUST466 Default SFCC Customer,7/5/2025,SO0112146,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112146,No,S005332,Dragonskin Ditty Bag,1,28
CUST466 Default SFCC Customer,7/5/2025,SO0112147,No,S004836,Maine Landmarks Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112147,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112148,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112148,No,S005360,Navy Mariner Stripe Chebeague Handbag,1,156
CUST466 Default SFCC Customer,7/5/2025,SO0112149,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112149,No,V007028,Vintage Tanbark Crew Belt,1,52
CUST466 Default SFCC Customer,7/5/2025,SO0112150,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112150,No,S002746,Pier Tote Yellow,1,172
CUST466 Default SFCC Customer,7/5/2025,SO0112151,No,T003422,Square Knot Bracelet - Navy - Medium,1,28
CUST466 Default SFCC Customer,7/5/2025,SO0112152,No,S005090,Washington Commanders Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/5/2025,SO0112152,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112152,No,S001190,Anchor Pop Ditty Bag,1,28
CUST466 Default SFCC Customer,7/5/2025,SO0112154,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112154,No,S002781,Red Lobster Claw Tote,1,156
CUST466 Default SFCC Customer,7/5/2025,SO0112155,No,V000143CP-2541,Tote Medium Vintage with Clasp and Hanging Pocket,1,180
CUST466 Default SFCC Customer,7/5/2025,SO0112155,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112156,No,S003206,Wristlet Small Multicolor Nautilus,1,24
CUST466 Default SFCC Customer,7/5/2025,SO0112156,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/5/2025,SO0112156,No,S002749,Sea Glass Print Wristlet,1,24
CUST466 Default SFCC Customer,7/6/2025,SO0112157,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112157,No,S002988,Tote Medium Rose Gold on Navy Mariner Stripe,1,152
CUST466 Default SFCC Customer,7/6/2025,SO0112158,No,S005332,Dragonskin Ditty Bag,1,35
CUST466 Default SFCC Customer,7/6/2025,SO0112158,No,T004726,Maine Rope Dog Leash Hunter Green,1,30
CUST466 Default SFCC Customer,7/6/2025,SO0112159,No,S005283,Maine Fishing Village Medium Tote,1,140
CUST466 Default SFCC Customer,7/6/2025,SO0112159,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112159,No,S004959,Picnic Stripe Pier Tote,1,172
CUST466 Default SFCC Customer,7/6/2025,SO0112160,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112160,No,S002010,Navy Anchor Slim Crossbody Bag,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112161,No,HNDL0033,"Sub-Assembly | Shoulder Strap | Natural 2"" Webbing | Nickel Trim",1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112161,No,APPL0178,Applique | CV | Monogram | 2x3.25 | Navy |,1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112161,Yes,S004452,Custom Monogram Vertical Stripe Duffel,1,188
CUST466 Default SFCC Customer,7/6/2025,SO0112161,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112161,No,APPL0121,Applique | Stripe | 3.75x28 | Red |,1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112161,No,APPL0044,Applique | Stripe | 3.75x28 | Navy |,1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112161,No,HNDL0047,"Sub-Assembly | Spliced Handle | Hemp Rope | 1/2"" | 105""|",1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112162,No,S005176,Down East Buoys Essential Handbag,1,76
CUST466 Default SFCC Customer,7/6/2025,SO0112162,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112163,No,S003218,State of Massachusetts Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112163,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112164,No,S005294,Navy Mariner Stripe Chebeague Crossbody,1,120
CUST466 Default SFCC Customer,7/6/2025,SO0112164,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112165,No,S000999,Wristlet Small Nautical Chart Cape Cod,1,25.5
CUST466 Default SFCC Customer,7/6/2025,SO0112165,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112166,No,S004700,Watercolor Crab Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112166,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112167,No,S004700,Watercolor Crab Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112167,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112168,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112168,No,S001549,Red Mariner Stripe Large Tote,1,156
CUST466 Default SFCC Customer,7/6/2025,SO0112169,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112169,No,S004959,Picnic Stripe Pier Tote,1,172
CUST466 Default SFCC Customer,7/6/2025,SO0112170,No,HNDL0012,"Sub-Assembly | Spliced Handle | Navy Rope | 1/2"" | 125""|",1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112170,Yes,S003326,Custom Single Letter Tote Large,1,168
CUST466 Default SFCC Customer,7/6/2025,SO0112170,No,ADDS0025,Add | Closure | CV | Large Tote | Zip Top |,1,24
CUST466 Default SFCC Customer,7/6/2025,SO0112170,No,ADDS0021,Add | Hanging Pocket | CV | No Pocket |,1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112170,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112170,No,APPL0339,Applique | CV | Single Letter | 7.25x21 | Navy |,1,0
CUST466 Default SFCC Customer,7/6/2025,SO0112171,No,S002748,Sea Glass Print Beachcomber Bucket Bag,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112171,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112172,No,S005311,Watercolor Hearts Medium Tote,1,140
CUST466 Default SFCC Customer,7/6/2025,SO0112172,No,S000124,Navy Anchor Medium Tote Navy Rope,1,128
CUST466 Default SFCC Customer,7/6/2025,SO0112172,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112173,No,S000199,Navy Anchor Large Tote Hemp Rope,1,144
CUST466 Default SFCC Customer,7/6/2025,SO0112173,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112174,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112174,No,S004965,Downeast Buoys Medium Tote,1,140
CUST466 Default SFCC Customer,7/6/2025,SO0112174,No,S000125,Navy Anchor Medium Tote Hemp Rope,1,128
CUST466 Default SFCC Customer,7/6/2025,SO0112175,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112175,No,S001597,Wharf Tote,1,172
CUST466 Default SFCC Customer,7/6/2025,SO0112176,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112176,No,S003594,Shoreline Tie Dye Slim Crossbody,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112178,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112178,No,S005197,Philadelphia Eagles Belt Bag,1,64
CUST466 Default SFCC Customer,7/6/2025,SO0112179,No,S005031,Buffalo Bills Medium Tote,1,140
CUST466 Default SFCC Customer,7/6/2025,SO0112179,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112180,No,S500100,Octopus Wristlet,1,24
CUST466 Default SFCC Customer,7/6/2025,SO0112180,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112180,No,S004700,Watercolor Crab Beverage Bucket,1,60
CUST466 Default SFCC Customer,7/6/2025,SO0112181,No,S003985,Ogunquit Tote Navy Anchor,1,200
CUST466 Default SFCC Customer,7/6/2025,SO0112181,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112182,No,S005176,Down East Buoys Essential Handbag,1,76
CUST466 Default SFCC Customer,7/6/2025,SO0112182,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112182,No,S003897,Wristlet Small Downeast Buoys,1,24
CUST466 Default SFCC Customer,7/6/2025,SO0112183,No,S003206,Wristlet Small Multicolor Nautilus,1,24
CUST466 Default SFCC Customer,7/6/2025,SO0112183,,SFCC Order Discount,,,0
CUST466 Default SFCC Customer,7/6/2025,SO0112183,No,S003890,Wristlet Small Watercolor Dragonfly,1,24
